f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,grid_failure_flag
1.24712,-0.880126,-1.2886,-1.37605,-0.976571,1.20628,0.300188,1.0938,1.72957,-1.1786,1.73193,-1.11565,0.705029,0.890936,0.0358117,-1.38031,-1.27803,-0.847704,-0.297522,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.15803,-0.62955,-0.513681,-1.64179,-1.07242,1.81725,-1.25675,-1.05817,-0.0989454,-1.56294,-1.15768,-0.63056,-1.41515,0.445075,1.54503,-0.709007,-1.5177,1.22734,-0.629369,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
-1.06918,0.108337,-1.63226,0.263414,-1.69904,1.27418,-0.693829,1.65424,-0.114745,1.35806,2.30985,0.584963,-0.708422,-0.000786814,1.64961,0.570427,0.222933,-0.126792,-1.11532,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
-1.06918,0.338051,-0.283535,-0.808103,-0.195793,0.0709828,0.00181635,1.44196,1.61899,-0.77504,-0.579756,-1.41606,-0.708422,-1.78423,0.847243,0.024959,0.279557,0.177051,-1.65228,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.178059,1.86567,0.961369,-1.20575,-0.75681,0.154181,0.742662,-1.44839,-0.806977,-1.48607,1.15401,1.56297,0.705029,1.3368,-1.51918,-0.977235,0.987822,-0.576012,-0.582285,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.6235,-0.203276,1.56661,0.0413351,-0.494083,-0.194055,-1.54698,1.21151,-1.5839,-0.256178,-0.00183575,-1.70654,1.41175,0.445075,-1.55617,0.246496,1.34584,-1.26381,-1.72314,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.712589,-0.149548,-0.291608,-0.638336,-1.05027,-2.19013,1.53929,1.56819,0.0475282,-0.0832241,-0.579756,0.262538,-0.00169614,-0.446648,1.08907,-0.890317,-0.639272,0.579657,-1.04712,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.801912,1.47551,-1.348,1.47101,0.290024,-1.00432,1.35116,-0.850261,-0.640606,-1.04408,-0.00183575,-0.000744787,-1.41515,0.890936,-0.676207,0.195992,0.601668,0.682737,-1.58012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.6235,0.573028,-1.50537,0.939848,-0.0349889,-1.28922,0.00181635,-1.06989,-1.48276,1.10824,-0.579756,-0.000744787,-0.708422,-0.000786814,1.62061,1.2865,-1.04623,0.733714,0.64114,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-1.69279,-0.70119,0.175227,0.909205,2.88555,0.380899,1.5797,0.48764,-1.01931,-0.698171,0.576085,0.619872,-0.00169614,1.3368,-1.00647,0.158467,-1.48659,-0.546651,-0.644394,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.69256,-0.10143,0.639753,-1.35481,-0.615588,-0.590753,-0.545384,-1.72157,-0.612849,0.416421,-0.00183575,-1.7276,-0.708422,0.445075,-0.465584,1.13258,0.215011,-0.128282,-0.290494,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0.712589,-1.09125,-1.51772,0.985135,-1.04262,-1.71155,0.919493,-1.04559,1.19174,1.30041,-0.00183575,1.73576,-0.708422,-0.89251,0.579272,-1.30586,1.04821,-0.699772,1.67423,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0.6235,0.113176,0.697265,-0.496576,-0.165626,-0.26527,1.36171,0.297538,1.29303,0.243467,-1.15768,1.52772,-0.708422,-0.000786814,-0.83905,-0.99052,-0.4036,-0.916423,1.10439,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
-1.06918,-1.33875,-0.0235286,1.70633,-1.99883,-1.01976,-1.23854,-0.598882,1.63185,-0.390698,-0.579756,0.471497,0.705029,-0.446648,1.59389,-1.40928,-1.6048,3.4295,0.946059,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
0.356236,0.816568,0.331434,-0.00779132,1.11121,0.21959,1.73908,-1.72061,-1.10304,0.339552,-0.00183575,0.487977,-0.00169614,-1.33837,0.993849,0.723316,-0.129975,1.84198,1.74095,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1.42529,-0.111486,1.5205,-1.72274,1.96735,0.700272,-1.38361,-1.36836,0.744931,-0.832691,1.15401,-1.50253,-0.708422,-0.89251,-1.67351,-1.36743,1.49012,-0.60158,1.64153,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
0.356236,-0.642007,-1.08885,1.51004,0.885111,0.230067,1.72726,1.36381,-1.00572,-0.544434,-1.15768,-1.27768,0.705029,-0.000786814,1.40275,1.72775,0.976278,-0.709628,-1.17571,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.178059,1.41508,-1.31558,-0.0352216,0.426205,-0.879932,-0.0291825,-1.67911,0.242363,0.935282,0.576085,-1.70663,-0.708422,-0.000786814,0.933731,0.000195982,-0.679541,0.1791,-1.63031,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.891,1.51031,1.3218,0.223959,1.62966,0.903826,-1.77947,0.624015,1.05542,0.474072,-0.579756,1.58251,-0.708422,-0.000786814,-1.18977,1.34193,-0.992245,0.840079,1.64676,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
-1.42553,-0.488182,0.796932,-1.52556,-1.49156,1.28137,1.20271,0.0593927,0.772644,1.01215,-0.579756,-0.000744787,2.11848,0.890936,0.862045,0.511251,1.46073,-1.23382,-0.681363,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-1.06918,0.557747,-0.754674,-0.0719208,0.0497504,-0.952833,-0.317414,1.55689,-1.34277,-0.352263,-0.579756,-0.186258,-0.00169614,0.445075,-1.27132,0.744011,1.2211,-0.604222,0.824227,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1.69256,-0.59149,-1.19207,-0.44323,0.211887,1.83478,-0.0547718,-0.504711,1.6031,0.55094,1.15401,0.783856,3.53193,2.67438,-0.448903,-1.46561,-0.561726,0.189243,-0.896622,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
-0.445559,0.133215,0.801283,1.39444,-0.195135,-1.75777,-1.36218,0.162249,0.613071,-1.46686,-0.00183575,-0.000744787,1.41175,-1.33837,0.609017,-1.38701,1.69794,-0.576198,0.26728,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
-1.06918,0.669194,-1.49339,1.29157,0.517458,-1.63591,0.00181635,-1.68404,0.390981,0.743111,1.15401,-0.000744787,-0.00169614,-0.89251,-1.45426,0.270258,0.304368,-0.307063,-1.25014,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.801677,-1.64309,-1.22595,-0.190158,1.4144,-0.549536,0.558547,-0.312039,-0.601429,-1.58216,-0.00183575,-1.25396,-0.708422,-0.89251,-1.19464,0.154082,-0.993387,-0.331906,1.65033,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1.69256,0.316393,1.4954,0.990207,0.693189,0.615601,0.00181635,1.44719,-0.328149,-0.506,-1.7356,-0.367499,1.41175,-0.446648,-1.23292,0.763621,0.520469,-0.433017,0.912394,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1.33621,0.878405,0.368188,-0.177356,0.334565,0.214519,0.697455,-0.227639,-1.43821,-0.390698,-1.15768,0.161553,1.41175,-0.89251,1.33668,0.658395,-1.3971,-0.488251,-0.538351,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.534647,-0.895001,-1.55273,1.47429,-1.66081,-0.834064,-0.269491,-0.298618,-0.644858,0.647026,1.15401,-0.000744787,-0.708422,0.445075,1.40282,-1.32768,1.64723,-1.09475,0.801208,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1.06894,-0.630119,1.51167,0.590843,1.21378,0.368227,-1.55243,-1.15527,0.157975,0.992934,-1.15768,-1.45217,-0.00169614,0.445075,0.876519,-1.09958,-1.41484,0.276167,-0.515411,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
-1.15826,1.47788,-0.337708,0.642098,-0.175398,-0.131858,1.57468,-1.10458,-1.17745,1.6271,-0.579756,0.734834,-1.41515,0.890936,1.52547,-0.652362,-1.05959,3.71643,-1.26081,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.15803,1.42811,1.41554,0.749207,-1.34916,-0.802815,1.69725,-0.167842,-1.64846,0.608592,0.576085,1.51962,-0.708422,-0.446648,0.502733,-1.19568,-1.11048,-0.545108,0.0749105,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1.33621,0.307868,0.699717,0.220341,-0.353342,0.331881,-0.431435,-0.122208,1.06941,0.435638,-0.00183575,-0.000744787,2.11848,-0.000786814,-1.35584,-1.24945,-0.634159,0.0596641,0.973617,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.6235,0.64718,0.237418,-0.109612,0.483406,-0.00552773,-0.394355,0.306922,-0.8206,1.22354,0.576085,-1.54817,-0.708422,-1.33837,0.993495,0.992429,0.593844,-0.598569,-0.390391,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
-1.69279,-0.670461,1.28402,-1.11625,0.663943,0.263739,-0.913758,0.21054,-0.129411,1.10824,-0.00183575,-1.04575,-0.708422,-1.33837,-1.52599,-1.38909,0.172478,-0.55805,0.860005,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-1.24735,-0.35013,0.51929,0.955749,-0.108597,1.56617,-0.0418782,0.727978,-1.41473,1.20432,-0.00183575,1.63659,-0.708422,-1.33837,0.0413044,-1.61974,-0.889644,-0.898562,0.827086,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
-1.60371,0.0624343,-1.43944,-0.623036,0.408977,1.51473,0.320577,1.10313,-1.68521,-0.467566,0.576085,-1.35427,0.705029,1.3368,-0.185077,0.663322,-0.245776,-0.196328,0.760872,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
-1.15826,-0.65366,-0.841535,1.70447,-0.400524,-2.56217,-1.63091,-0.759257,0.414701,1.08902,0.576085,-0.0457239,-0.708422,-0.89251,-1.60383,1.16211,1.3426,0.329116,1.48924,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
-1.06918,0.26901,-1.25537,0.0824993,0.450378,-1.87003,0.434101,1.04353,1.39324,-1.52451,-0.00183575,-0.724585,-0.708422,-0.89251,-1.65673,0.195136,-1.06585,0.328456,0.656705,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.801677,1.0093,-0.35998,-1.69116,2.16674,-1.05589,-1.81476,0.488429,-0.0381621,-0.160092,-1.15768,0.179246,-1.41515,-0.89251,0.865208,-0.547623,0.202233,-0.872168,0.818561,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-0.35647,-1.07846,0.398793,-0.335806,0.838535,-0.425536,-0.0315889,0.8216,-0.0980292,-0.467566,-0.579756,-1.09834,0.705029,2.67438,0.951103,-1.51985,-0.48052,-0.38278,-1.2333,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.801677,-0.451123,-0.740313,-0.0892121,1.3303,0.628427,-0.941238,0.330376,-0.131461,-0.0255728,1.15401,-0.57616,-0.00169614,0.445075,-1.30998,0.735896,1.48923,-0.391646,0.181856,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.979853,-0.104806,0.678408,-0.00859211,0.682907,1.20293,-0.590537,0.733595,-1.18495,-0.00635566,-1.7356,1.23411,0.705029,1.3368,0.249224,1.34766,-0.59161,-1.12417,1.66108,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.178059,1.48592,1.35927,1.60667,0.313366,-1.22238,0.00181635,-0.477771,1.29267,-1.50529,-0.00183575,1.35651,-0.00169614,-0.446648,-0.0548546,0.793424,-0.547658,0.344325,1.44945,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
-0.891,1.14566,0.301171,0.597201,1.29242,0.412388,-1.59544,-0.251804,-0.559234,0.474072,-0.00183575,-1.56765,-0.708422,0.890936,0.796806,0.924351,0.70872,-0.700027,-0.955497,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1.42553,-0.511542,-0.16438,0.829416,-1.02086,0.379967,0.0960514,1.23099,-0.480621,-1.02486,-0.00183575,-0.718751,-0.708422,-0.000786814,0.499668,0.513633,0.819239,-0.150347,1.62446,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
0.445324,-0.96199,-0.493041,0.461975,0.239702,0.552582,1.52796,1.14603,0.948388,-1.60138,-0.579756,1.42651,-1.41515,0.890936,0.434228,1.49625,0.443254,-0.87476,-0.282452,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.623735,0.493252,-0.973484,0.816027,-1.2812,-0.545379,-1.22493,0.352522,0.821118,-1.15938,-0.00183575,0.366265,-1.41515,2.67438,1.35228,-1.68749,1.19909,-1.19711,-0.995641,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.267382,-0.757816,-1.03013,-1.29159,-0.788666,0.919824,0.358861,-0.502916,-0.215016,1.12745,1.15401,0.595641,-0.00169614,-0.000786814,0.530971,-0.358491,0.443472,-0.143676,1.39881,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
-1.06918,-0.271202,-1.17224,1.42217,-1.64277,-0.408609,-0.248603,1.58206,0.865565,-1.1786,1.15401,-1.48792,-0.708422,-0.446648,-0.601243,0.72412,1.71801,-0.492282,0.711555,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0.267147,0.173793,-0.143232,0.229326,-0.231957,0.0725328,1.74926,0.774169,-1.31693,-0.140875,1.15401,1.48235,-0.708422,-1.78423,0.294122,-1.16095,0.266676,0.95746,0.0938758,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-1.15826,0.98166,1.38192,0.855318,0.462149,-0.339108,-1.65321,-1.25508,0.567695,0.512506,-0.579756,0.786315,1.41175,2.22852,1.5166,1.22711,1.57885,-0.12874,0.214626,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1.06894,-0.586445,0.637054,-1.64276,0.349864,0.651431,1.25185,1.09323,-0.481358,-1.0633,-0.579756,1.56703,0.705029,-1.33837,0.935663,1.61501,0.113209,0.600344,-1.10081,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.356236,-0.16107,-1.02019,-0.354203,0.0392269,-0.208328,0.00181635,-0.326005,-1.55909,-1.27468,0.576085,-0.382901,0.705029,-0.446648,-1.4822,-1.21996,-0.00848232,-0.810123,-0.614313,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-1.69279,-1.56097,-0.883889,-0.0831165,0.795828,1.22717,-0.45619,-0.519248,0.64056,1.68475,-0.00183575,0.61286,1.41175,0.890936,0.745009,1.44455,0.0220808,-0.556607,-1.28385,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1.42529,0.914477,-1.14821,0.261804,1.02932,0.481734,-1.37189,-1.13421,0.865481,-1.58216,1.73193,1.52439,-0.708422,0.445075,0.501094,0.0592634,1.14292,0.349172,-0.847395,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.6235,0.355323,-1.29946,-0.599964,-0.614087,1.01976,0.74814,-1.08637,-0.2333,-1.46686,1.15401,-0.000744787,-0.708422,-0.89251,-1.21427,1.72967,-0.220967,0.172366,0.63974,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-1.24735,0.312148,1.34028,-1.11197,-2.0387,0.801373,-0.449712,-0.623026,1.19883,0.128164,2.30985,-0.0286521,-0.708422,-0.89251,1.23229,-1.36754,0.505186,-0.740884,1.48035,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
0.979853,-0.113663,0.44854,-1.21337,-0.521376,0.957961,0.433508,-0.664523,-1.44131,-0.371481,-1.15768,-0.000744787,-0.708422,-0.000786814,1.2491,0.0928962,0.190568,-0.686851,1.63762,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.712823,-0.194259,-0.844696,0.986098,-0.350429,0.0590182,0.515225,-0.735974,-0.406153,-0.333046,1.73193,-1.05644,-0.00169614,-0.000786814,0.372675,-0.174876,-1.47051,0.0769097,0.542454,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.534412,-0.550603,-0.656769,1.36911,-2.33525,-0.547803,0.0707203,0.896259,-1.72712,0.954499,-0.579756,1.03252,0.705029,0.890936,1.48058,1.2201,1.63702,-0.444623,1.66452,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.445324,1.61741,-0.527823,0.064937,0.428906,1.00904,0.421814,0.0202386,0.789251,1.58866,0.576085,-0.152071,-0.708422,0.445075,-0.383053,-1.58116,1.69018,0.602438,-0.376166,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-1.42553,-1.04379,0.421415,0.607588,0.078828,-0.227295,-0.525244,-0.429301,-0.340103,-0.102441,2.88777,0.707261,1.41175,0.890936,0.405123,-1.47711,-1.57734,0.955453,-0.411888,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1.24735,-1.40443,0.479788,-0.0988127,-0.382308,-1.45083,-0.695286,0.391233,0.328875,1.31962,2.30985,-0.61368,0.705029,-0.446648,-1.26721,-0.0744049,0.0868993,2.06372,0.896469,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
-0.623735,0.49264,-1.16826,-0.754211,1.41995,-1.53149,-1.7023,-0.957237,-0.023562,-0.717388,-0.579756,0.114196,0.705029,-0.89251,-0.0709073,-0.51479,-1.55751,-0.327594,1.26533,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0.445324,2.428,0.335388,-0.734111,-0.0477453,-0.134376,-0.240331,1.26552,-0.780162,-0.871125,-0.00183575,1.2173,1.41175,-0.446648,1.53408,1.36758,0.783335,-0.291721,-1.1916,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0.979853,0.895015,-1.08293,-0.857925,-0.734087,-0.0133869,-1.3161,-1.48172,1.303,1.41571,1.15401,1.71121,-0.708422,0.890936,0.216833,1.06066,1.21439,0.958182,-0.582259,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0.178059,-0.924081,-1.67873,0.408154,-0.413821,0.953686,-0.499906,-0.382918,-0.431579,0.377986,-0.579756,1.68446,-0.00169614,-0.89251,0.804572,-1.29928,1.18525,-1.05075,-0.160603,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1.33621,0.528824,-0.936705,-0.446546,-1.18536,2.24845,0.292319,0.027821,0.566189,-1.23625,0.576085,-1.51125,-0.708422,-0.89251,-0.618836,0.280329,-1.29556,-0.961389,1.66347,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.0889709,-0.916078,0.99836,-0.780612,1.98197,-1.52049,1.23726,-1.27053,-1.158,1.1851,-1.7356,1.78636,-0.00169614,-0.89251,0.53127,-0.0281203,-0.11485,-0.632527,1.04397,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.445559,-0.885927,1.03703,-0.715636,1.15976,-0.171071,-1.46958,0.0897921,1.67868,-0.294612,-1.15768,-0.243676,0.705029,-0.000786814,-0.688168,0.441175,0.864739,0.159429,1.23315,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
-1.51462,-1.28141,-1.21774,1.01974,0.142005,-0.559083,-0.297622,0.170612,0.982088,-1.52451,1.15401,1.78985,-0.00169614,0.445075,0.0599863,-1.6186,0.0525827,0.564579,1.00186,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.51438,-0.600125,0.169866,-0.35441,0.383651,0.210127,-1.60575,1.29073,-0.578904,1.33884,-0.00183575,0.177611,-0.708422,-0.000786814,0.174209,0.876065,1.27577,-0.449291,-1.30227,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.534412,-0.120623,0.320326,-1.2395,1.58139,-0.602043,0.446158,-1.245,0.283484,-0.00635566,-0.579756,-0.478803,2.82521,0.445075,-0.634062,0.242853,1.26705,-0.845795,-1.68997,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
-0.267382,-0.436526,-0.219374,1.14645,1.13145,-1.33281,-1.73,-0.768773,-0.682511,0.896848,-0.00183575,0.569873,-0.00169614,1.3368,-1.35595,-0.103061,0.676423,0.399881,0.743765,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1.60347,1.33847,0.94065,0.866206,0.300275,-2.31819,1.29455,-0.106355,0.510751,1.72318,-1.15768,1.53127,0.705029,0.445075,0.0538142,1.47944,0.0328183,-1.17717,0.299316,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.33621,0.17182,1.18166,1.69322,-0.0128848,-1.28491,-0.918755,-0.158131,-0.529656,-0.102441,1.15401,1.11345,-1.41515,-1.33837,0.743499,0.0730125,-1.1613,-0.117632,-1.2106,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
-1.06918,2.60994,0.242359,0.623416,1.06221,-0.299665,0.313206,-0.913821,0.127163,1.6271,-0.00183575,0.774214,-1.41515,-0.000786814,-0.191186,1.19744,-0.267671,0.233721,-0.406304,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
-0.801912,-0.223266,-1.68055,-0.0282713,0.162814,-0.29964,-1.41989,1.19357,-0.0882678,0.493289,3.46569,-0.999545,0.705029,-1.33837,-1.26663,-1.60303,-1.66827,-0.91696,1.45563,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.356236,0.621975,1.53703,-0.88693,-0.114508,-0.563141,-1.06883,-0.152078,1.63566,-0.00635566,-0.579756,-1.56875,-0.708422,-0.89251,-1.48964,1.00386,-1.31169,-0.280749,-0.742365,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
-1.06918,-1.23061,-0.908109,1.12253,-0.12718,0.822377,1.61754,-1.23148,0.874083,-0.0447899,-1.15768,1.76569,4.23866,0.445075,1.44038,0.060686,-1.33693,-0.787602,0.785251,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0.890765,-0.328974,0.0378778,-1.34191,-0.971032,1.65731,0.00181635,0.63775,1.44061,0.128164,1.15401,-0.000744787,-0.00169614,0.890936,1.30173,0.224988,-0.77974,0.680302,-0.843609,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
-1.69279,-1.02355,-0.30305,-0.831681,1.57718,-0.511016,0.920878,0.825666,0.218614,-1.62059,-1.7356,-0.23701,-1.41515,0.445075,-0.433084,-0.738161,-1.17832,-0.542802,0.552495,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.24712,1.17104,-0.624297,-0.607411,-0.571173,-0.560537,0.620307,0.950387,1.27616,0.512506,-0.00183575,1.7586,-1.41515,-2.23009,0.557595,1.0397,-0.768323,-0.319789,-1.35623,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.000117387,0.469957,-0.996126,-0.949032,-2.31941,-0.267396,-0.600701,-1.19221,-1.5344,-0.621303,-0.579756,1.41637,-1.41515,0.445075,-1.43248,-0.649818,0.318445,1.12659,-0.262086,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1.42529,-0.658327,0.75492,0.546315,-0.0504374,-0.242021,1.68494,0.416304,-1.27035,-0.17931,-0.579756,-1.09905,-0.00169614,-0.89251,-0.709116,1.52936,0.0599586,0.946332,-1.42553,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.24712,0.959445,-1.33766,0.246988,1.585,1.09688,1.23362,0.775002,0.571743,-0.236961,1.15401,0.432348,-1.41515,-0.89251,-0.252129,-1.67174,1.40451,-0.211973,1.05731,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.24712,0.216498,1.26256,1.11887,0.0200468,-0.332909,0.688662,1.36386,-1.51152,-0.17931,0.576085,-1.02291,-0.708422,-0.000786814,-0.81126,-1.50031,0.117928,-0.992623,0.13381,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
-0.623735,1.25208,0.685321,1.71549,-0.682284,0.944807,0.00181635,1.71082,1.10194,-1.54372,-1.15768,-0.818048,-0.00169614,1.78266,-0.735275,-0.280375,-0.434612,-0.613863,1.62779,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
-1.24735,1.38276,0.358226,-1.281,-2.12094,-0.203048,0.00181635,-1.0422,-1.68865,-0.0255728,1.15401,-0.666522,-1.41515,-0.89251,-1.03109,0.976198,-0.304349,-0.890179,0.984597,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1.42529,1.8535,0.220478,0.536649,0.203035,-1.01044,1.60696,0.276802,1.35104,-0.947994,1.73193,-0.333847,-0.708422,-1.33837,-0.0254986,-0.884019,1.36925,-0.534011,0.781787,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
0.445324,0.0280433,-0.146933,-0.209338,-0.327683,0.374731,-0.684972,1.31279,0.541309,-0.659737,0.576085,0.728374,2.82521,0.445075,-0.691665,0.368981,1.15429,0.355847,0.145079,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0.6235,-0.551114,-1.28523,0.803626,0.930357,-0.679658,0.00181635,-1.25154,0.357199,0.647026,-0.00183575,-0.985444,1.41175,0.890936,0.68257,0.131003,-0.331877,2.14309,-1.02379,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0.979853,-0.313041,0.484301,1.01322,-0.303129,0.231666,0.863295,1.33093,-0.657281,1.10824,-0.579756,1.09879,2.82521,0.445075,1.41613,1.5922,-0.201909,-1.24187,0.647205,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
-1.51462,-0.911127,-0.574678,0.0964331,1.0515,0.851433,0.00181635,0.615885,1.31374,-0.563652,1.73193,-0.451719,-0.00169614,-0.446648,0.811099,-0.596511,0.452397,-0.290236,-0.898655,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.712589,-1.02873,1.04414,1.45013,-0.954205,-0.370375,-0.605476,0.122403,-0.898005,-1.50529,-1.7356,0.457739,-0.00169614,-0.000786814,-1.27274,-1.72756,1.25239,0.113078,1.58201,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
-1.42553,0.0656412,-0.0858146,-0.0787773,-2.05907,-1.3676,-1.38049,0.15171,-1.03976,-0.409915,2.88777,-1.491,-0.708422,-0.89251,0.352479,1.73966,-0.377743,-0.32376,-0.0922669,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-0.267382,-0.367338,0.320084,0.983348,0.732909,0.819016,0.00181635,1.09044,0.518545,1.0698,0.576085,1.07502,-1.41515,-1.33837,1.2438,-0.403025,1.09301,0.921429,-0.353283,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
