asset_id,asset_type,substation_region,grid_failure_flag,predicted_failure_prob,expected_impact,risk_score
141103,Switchgear,South,1,0.54,263073.60828,142059.7484712
141104,Transmission Line,North,1,0.765,367092.169749,280825.509857985
141105,Transformer,West,1,0.955,503038.651,480401.911705
141106,Substation,East,0,0.355,1235373.5748,438557.619054
141107,Circuit Breaker,South,1,0.88,582161.7961200001,512302.38058560004
141108,Circuit Breaker,Central,1,0.945,997457.7002000001,942597.5266890001
141109,Circuit Breaker,West,0,0.045,518574.384,23335.84728
141110,Circuit Breaker,South,1,0.885,642320.0378200001,568453.2334707001
141111,Substation,North,0,0.02,811820.6904,16236.413808
141112,Switchgear,South,1,0.31,289998.7622,89899.616282
141113,Transmission Line,North,1,0.97,1045475.6595999999,1014111.3898119999
141114,Circuit Breaker,East,0,0.02,1117322.1291,22346.442582
141115,Substation,South,0,0.075,1121338.757,84100.406775
141116,Transmission Line,South,0,0.01,402666.868558,4026.6686855800003
141117,Substation,East,1,0.96,954703.52335,916515.382416
141118,Switchgear,North,1,0.785,1130950.502,887796.1440700002
141119,Transformer,South,0,0.12,877207.1635,105264.85962
141120,Substation,East,1,0.88,644824.50734,567445.5664592
141121,Transmission Line,Central,1,0.905,810811.5308000001,733784.4353740001
141122,Transformer,West,1,0.77,196680.75952000002,151444.18483040002
141123,Switchgear,West,0,0.035,879544.8596,30784.070086000003
141124,Switchgear,East,0,0.045,607748.8770999999,27348.699469499996
141125,Substation,South,1,0.93,882187.7124000001,820434.5725320001
141126,Transformer,South,0,0.075,133255.89832,9994.192374
141127,Substation,South,1,0.82,215579.473777,176775.16849714
141128,Circuit Breaker,North,1,0.23,590538.6595,135823.89168499998
141129,Switchgear,East,1,0.385,877543.8796000001,337854.39364600007
141130,Transformer,Central,1,0.825,662762.2002,546778.8151649999
141131,Transformer,Central,0,0.58,1035373.6150999999,600516.696758
141132,Transmission Line,Central,1,0.815,1196642.2423999999,975263.4275559998
141133,Switchgear,North,0,0.09,541669.3471,48750.241239
141134,Switchgear,North,0,0.185,442050.8113,81779.4000905
141135,Transmission Line,South,0,0.485,594036.1563,288107.5358055
141136,Switchgear,North,0,0.065,723746.84764,47043.545096600006
141137,Circuit Breaker,East,0,0.25,878994.6846,219748.67115
141138,Transformer,West,0,0.04,1397809.9882,55912.399528
141139,Substation,North,1,0.795,655795.6137,521357.5128915
141140,Substation,South,0,0.01,844860.9354000001,8448.609354
141141,Substation,West,0,0.16,1230437.4503000001,196869.99204800001
141142,Transformer,West,0,0.29,926414.95944,268660.3382376
141143,Switchgear,East,0,0.07,1051532.1147,73607.24802900001
141144,Circuit Breaker,North,0,0.035,1340616.2582999999,46921.5690405
141145,Switchgear,East,1,0.88,654677.0626999999,576115.8151759999
141146,Transformer,East,0,0.05,297478.9359,14873.946795
141147,Switchgear,East,1,0.865,358593.18893,310183.10842445
141148,Switchgear,West,1,0.945,1065916.3441,1007290.9451745
141149,Transformer,West,0,0.145,449316.4978,65150.892180999996
141150,Transformer,Central,1,0.47,751697.229,353297.69763
141151,Transformer,South,1,0.88,920684.5048,810202.364224
141152,Transformer,East,0,0.005,750907.22279,3754.53611395
141153,Transmission Line,Central,0,0.175,898127.78648,157172.362634
141154,Transformer,South,1,0.975,837333.4897,816400.1524575
141155,Switchgear,South,0,0.025,393040.2642,9826.006605
141156,Substation,North,1,0.87,986420.9361,858186.214407
141157,Substation,South,1,0.78,636992.1695,496853.89220999996
141158,Substation,East,1,0.925,189819.0158947,175582.5897025975
141159,Substation,West,0,0.075,477446.9505,35808.5212875
141160,Switchgear,South,1,0.93,539629.6992,501855.6202560001
141161,Switchgear,North,1,0.775,227740.9907,176499.2677925
141162,Substation,Central,1,0.93,701045.4663,651972.283659
141163,Switchgear,Central,1,0.95,592972.2431000001,563323.6309450001
141164,Transmission Line,Central,0,0.13,612747.7004,79657.201052
141165,Transformer,East,1,0.87,776916.93785,675917.7359295
141166,Transformer,South,0,0.11,384860.59030000004,42334.66493300001
141167,Circuit Breaker,West,1,0.99,949026.6509,939536.384391
141168,Substation,South,1,0.72,987696.24416,711141.2957951999
141169,Substation,Central,0,0.01,707256.9017,7072.569017000001
141170,Transformer,North,1,0.98,558090.6221,546928.809658
141171,Transformer,West,0,0.21,1326769.908,278621.68068
141172,Circuit Breaker,East,0,0.235,416592.99623,97899.35411404999
141173,Transmission Line,South,1,0.785,664375.144,521534.48804
141174,Substation,Central,0,0.085,295902.63822,25151.724248700004
141175,Transformer,West,0,0.14,1177118.5327,164796.59457800002
141176,Switchgear,West,1,0.84,445243.3781,374004.437604
141177,Transmission Line,North,0,0.195,707594.0733,137980.8442935
141178,Circuit Breaker,West,1,0.91,1304716.2769,1187291.811979
141179,Substation,East,0,0.175,631466.591,110506.653425
141180,Substation,South,0,0.015,441196.46831,6617.9470246500005
141181,Substation,Central,1,0.49,859879.5218,421340.965682
141182,Transformer,North,1,0.935,669287.5505,625783.8597175
141183,Circuit Breaker,East,0,0.265,182520.57079,48367.951259350004
141184,Transmission Line,South,1,0.735,1112036.2402,817346.6365469999
141185,Circuit Breaker,East,0,0.01,370306.8919,3703.068919
141186,Transformer,East,0,0.32,1088581.404,348346.04928000004
141187,Transformer,East,0,0.025,1066956.3316,26673.90829
141188,Substation,South,1,0.76,812018.4127,617133.993652
141189,Switchgear,Central,1,0.92,1171324.4705,1077618.5128600001
141190,Transmission Line,North,0,0.16,498287.48252,79725.99720320001
141191,Switchgear,East,0,0.275,971796.5292,267244.04553
141192,Circuit Breaker,North,1,0.82,528708.9927000001,433541.374014
141193,Transformer,Central,0,0.005,355798.14044999995,1778.9907022499997
141194,Switchgear,North,1,0.88,489095.71357,430404.2279416
141195,Circuit Breaker,South,1,0.89,969427.6173,862790.579397
141196,Transmission Line,West,1,0.895,199141.48986,178231.6334247
141197,Circuit Breaker,North,0,0.175,370797.34789,64889.535880749994
141198,Transformer,North,0,0.165,678952.9867,112027.2428055
141199,Transformer,Central,1,0.85,50379198.3972,42822318.63762
141200,Transformer,Central,0,0.16,676887.31176,108301.9698816
141201,Transmission Line,West,1,0.885,703888.9543,622941.7245555
141202,Switchgear,Central,1,0.8,643676.3219,514941.05752000003
141203,Transmission Line,South,1,0.835,744658.4125999999,621789.7745209999
141204,Transformer,Central,1,0.97,744178.9478,721853.5793659999
141205,Switchgear,South,1,0.715,1025613.7227,733313.8117305
141206,Transmission Line,Central,1,0.69,718847.26,496004.60939999996
141207,Switchgear,West,0,0.37,542571.52878,200751.46564860002
141208,Circuit Breaker,East,0,0.01,444724.5523,4447.245523
141209,Switchgear,North,1,0.955,734737.4672000001,701674.281176
141210,Switchgear,North,0,0.025,468051.16978999996,11701.27924475
141211,Substation,East,0,0.255,1174893.2337,299597.7745935
141212,Switchgear,North,0,0.27,1373823.4476,370932.33085200004
141213,Circuit Breaker,East,0,0.15,246470.62595000002,36970.5938925
141214,Switchgear,Central,1,0.685,727641.5766,498434.47997100005
141215,Transmission Line,West,0,0.215,1125908.8766,242070.40846900002
141216,Transmission Line,North,0,0.115,263863.30155,30344.279678249997
141217,Switchgear,North,1,0.775,972740.8688,753874.1733200001
141218,Transformer,East,0,0.015,1195520.1849,17932.8027735
141219,Circuit Breaker,Central,1,0.975,344707.23698,336089.5560555
141220,Substation,Central,0,0.605,522490.7367,316106.8957035
141221,Switchgear,South,0,0.08,858391.1248999999,68671.28999199999
141222,Substation,West,1,0.975,859066.2391,837589.5831225
141223,Substation,North,0,0.03,938305.5644,28149.166932
141224,Switchgear,East,1,0.63,512783.0309,323053.309467
141225,Substation,East,0,0.18,626369.7543,112746.55577400001
141226,Substation,West,1,0.965,1083480.2795,1045558.4697174999
141227,Circuit Breaker,North,1,0.755,873469.0225,659469.1119875
141228,Transmission Line,East,0,0.015,420656.843,6309.852645
141229,Circuit Breaker,West,0,0.155,951532.1188,147487.478414
141230,Transformer,East,1,0.98,569201.6497000001,557817.6167060001
141231,Switchgear,Central,1,0.85,542230.9196,460896.28166
141232,Circuit Breaker,West,0,0.005,736316.5048,3681.582524
141233,Transmission Line,North,0,0.01,1293826.9781,12938.269780999999
141234,Substation,South,0,0.035,434883.5539,15220.9243865
141235,Transformer,East,0,0.13,1003053.2642000001,130396.92434600001
141236,Transformer,Central,0,0.025,426247.37451,10656.18436275
141237,Transmission Line,Central,0,0.125,665380.5578000001,83172.56972500001
141238,Circuit Breaker,South,1,0.925,597409.8232,552604.08646
141239,Switchgear,North,0,0.15,819671.2734999999,122950.69102499998
141240,Transformer,North,1,0.96,799782.4985,767791.1985599999
141241,Transmission Line,Central,1,0.8,684456.0807,547564.86456
141242,Transformer,North,1,0.895,986361.6789,882793.7026155001
141243,Substation,North,0,0.11,488045.18874,53684.9707614
141244,Circuit Breaker,East,0,0.01,1079534.341,10795.34341
141245,Switchgear,North,0,0.05,1137288.1125,56864.40562500001
141246,Circuit Breaker,Central,0,0.025,632853.67163,15821.34179075
141247,Transformer,East,1,0.905,893278.4734,808417.018427
141248,Substation,South,0,0.055,791490.2799,43531.965394499995
141249,Transformer,South,1,0.73,1029231.8726000001,751339.2669980001
141250,Circuit Breaker,East,1,0.935,1290541.2101,1206656.0314435002
141251,Transformer,East,0,0.34,512452.1761,174233.73987400002
141252,Circuit Breaker,South,0,0.035,420172.48163,14706.036857050001
141253,Switchgear,West,1,0.805,1376193.202,1107835.52761
141254,Circuit Breaker,Central,0,0.185,986376.1533,182479.5883605
141255,Substation,North,1,0.76,467690.16630000004,355444.52638800006
141256,Transformer,South,1,0.925,719350.6293,665399.3321025
141257,Transmission Line,West,1,0.98,600797.4471,588781.498158
141258,Substation,Central,0,0.28,652142.1533,182599.80292400002
141259,Transformer,East,0,0.02,668426.7553999999,13368.535107999998
141260,Transformer,Central,0,0.35,72999.24755,25549.7366425
141261,Switchgear,South,1,0.745,573628.2202,427353.024049
141262,Circuit Breaker,South,1,0.445,777175.5688,345843.12811600004
141263,Switchgear,East,0,0.06,991543.0902,59492.58541199999
141264,Transmission Line,South,0,0.06,818699.8871,49121.993226
141265,Switchgear,North,0,0.02,1209933.5129,24198.670258
141266,Switchgear,Central,0,0.59,949135.8848,559990.1720319999
141267,Transmission Line,South,0,0.015,567522.5773,8512.8386595
141268,Circuit Breaker,East,1,0.785,462248.33318,362864.9415463
141269,Transformer,West,0,0.225,969020.2938000001,218029.56610500003
141270,Transformer,Central,0,0.125,892461.0116000001,111557.62645000001
141271,Switchgear,North,0,0.125,725577.3788000001,90697.17235000001
141272,Circuit Breaker,Central,0,0.2,732586.7773,146517.35546
141273,Transmission Line,North,0,0.02,808870.7827000001,16177.415654000002
141274,Substation,Central,1,0.94,482822.73506,453853.37095639994
141275,Transformer,North,1,0.925,1036883.7083999999,959117.4302699999
141276,Transmission Line,South,0,0.205,1082227.4755,221856.63247749998
141277,Circuit Breaker,Central,1,0.77,651528.9398,501677.283646
141278,Transmission Line,South,1,0.985,761832.5082,750405.020577
141279,Switchgear,West,1,0.835,90355.57921,75446.90864035
141280,Switchgear,North,1,0.67,649234.4684,434987.093828
141281,Switchgear,Central,0,0.18,632661.647735,113879.0965923
141282,Switchgear,West,1,0.93,584752.6993,543820.010349
141283,Substation,West,0,0.02,1268639.5171,25372.790342
141284,Substation,North,1,0.795,1083605.4963,861466.3695585
141285,Substation,North,1,0.895,921647.4689,824874.4846655
141286,Transformer,North,0,0.075,467408.92593,35055.66944475
141287,Substation,South,0,0.13,529007.7639,68771.009307
141288,Circuit Breaker,Central,0,0.05,320115.89323,16005.7946615
141289,Switchgear,North,1,0.87,353249.6879,307327.228473
141290,Circuit Breaker,East,0,0.01,1100519.1347,11005.191347
141291,Transmission Line,West,0,0.005,1199487.8586,5997.439292999999
141292,Transmission Line,East,0,0.05,619921.3415,30996.067075
141293,Substation,East,0,0.11,252208.9369,27742.983059000002
141294,Transformer,Central,0,0.03,645211.36489,19356.3409467
141295,Switchgear,East,1,0.95,1160116.6978,1102110.86291
141296,Transformer,Central,0,0.015,649624.1624,9744.362436
141297,Substation,West,1,0.99,556666.5947499999,551099.9288024999
141298,Transmission Line,North,1,0.725,1044170.6863,757023.7475675
141299,Switchgear,Central,0,0.33,959095.89,316501.6437
141300,Transformer,West,0,0.15,837111.5009,125566.72513499999
141301,Circuit Breaker,East,0,0.155,651649.0207,101005.5982085
141302,Circuit Breaker,South,0,0.025,767388.5808000001,19184.714520000005
141303,Circuit Breaker,North,1,0.925,609489.98,563778.2315
141304,Switchgear,Central,1,0.86,811229.1575,697657.07545
141305,Substation,North,0,0.02,1200310.9214,24006.218428000004
141306,Circuit Breaker,South,0,0.06,491699.8589,29501.991533999997
141307,Substation,East,1,0.9,1010376.8925000001,909339.2032500001
141308,Transformer,Central,1,0.28,490537.2239,137350.42269200002
141309,Transformer,South,1,0.875,344547.1143,301478.7250125
141310,Transmission Line,Central,0,0.15,721183.5329,108177.529935
141311,Transformer,North,0,0.06,658239.81964,39494.3891784
141312,Transformer,Central,0,0.0,1101545.6126,0.0
141313,Transformer,South,1,0.835,879214.988,734144.51498
141314,Transformer,East,1,0.895,50257404.9256,44980377.408412
141315,Circuit Breaker,East,0,0.29,294767.9482,85482.704978
141316,Switchgear,South,0,0.12,428961.52937999996,51475.383525599995
141317,Transmission Line,East,1,0.9,966141.7623000001,869527.5860700001
141318,Switchgear,Central,0,0.045,429488.1337,19326.9660165
141319,Substation,South,0,0.12,248328.41614000002,29799.409936800002
141320,Switchgear,East,0,0.05,772787.8515,38639.392575
141321,Circuit Breaker,East,1,0.875,871881.1486,762896.005025
141322,Switchgear,Central,0,0.105,654780.6528,68751.968544
141323,Circuit Breaker,South,0,0.03,1164321.4097,34929.642291
141324,Switchgear,Central,1,0.94,629978.3306,592179.630764
141325,Substation,North,0,0.09,603901.8441,54351.165968999994
141326,Transmission Line,South,1,0.97,297588.3136,288660.664192
141327,Switchgear,West,1,0.96,400547.1632,384525.276672
141328,Transmission Line,North,1,0.955,409857.52887,391413.94007084996
141329,Transformer,South,1,0.88,330258.4126,290627.40308799996
141330,Circuit Breaker,South,0,0.145,1077470.4922,156233.22136899998
141331,Circuit Breaker,West,1,0.93,489675.40473999997,455398.1264082
141332,Transformer,Central,1,0.645,597982.1252,385698.470754
141333,Circuit Breaker,Central,0,0.085,576419.8093000001,48995.683790500014
141334,Switchgear,Central,0,0.075,424179.501,31813.462574999998
141335,Substation,East,1,0.735,761854.0941999999,559962.7592369999
141336,Substation,South,0,0.04,824386.2156,32975.448624
141337,Transmission Line,South,0,0.155,473339.22564,73367.57997420001
141338,Switchgear,South,0,0.11,940063.2657000001,103406.95922700001
141339,Switchgear,East,0,0.295,1025828.05529,302619.27631055
141340,Transmission Line,Central,1,0.945,519015.8321,490469.9613345
141341,Transmission Line,Central,1,0.95,1141913.3832999999,1084817.7141349998
141342,Transmission Line,West,0,0.295,417305.7488,123105.19589599999
141343,Switchgear,North,1,0.925,1204835.0852,1114472.45381
141344,Transformer,Central,1,0.895,1208915.0991,1081979.0136945
141345,Substation,South,1,0.8,708961.2948,567169.03584
141346,Circuit Breaker,East,0,0.015,823163.9573,12347.4593595
141347,Transformer,North,0,0.19,976172.67528,185472.8083032
141348,Transformer,South,0,0.005,840463.3154,4202.316577
141349,Transformer,South,0,0.005,1031457.5813,5157.2879065
141350,Switchgear,West,1,0.765,864707.5216999999,661501.2541004999
141351,Substation,South,0,0.24,1141724.5435,274013.89044
141352,Circuit Breaker,West,0,0.005,931528.2685,4657.6413425
141353,Circuit Breaker,South,0,0.045,1444307.8042000001,64993.851189
141354,Substation,Central,1,0.735,781656.4221000001,574517.4702435001
141355,Circuit Breaker,West,1,0.955,398199.689945,380280.703897475
141356,Substation,Central,0,0.13,955775.245,124250.78185
141357,Transformer,East,0,0.105,300349.11179999996,31536.656738999995
141358,Transformer,East,1,0.845,33033.95138,27913.688916099996
141359,Transformer,East,0,0.015,158829.23578,2382.4385366999995
141360,Circuit Breaker,East,1,0.51,543019.6277,276940.010127
141361,Circuit Breaker,East,1,0.715,410223.5846,293309.862989
141362,Transformer,North,0,0.085,1050104.7415,89258.90302750001
141363,Substation,West,0,0.14,880514.437,123272.02118000001
141364,Switchgear,Central,0,0.005,820215.748,4101.07874
